"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1799336190967181747","Sat Jun 08 07:02:32 +0000 2024","257","balikan https://t.co/hLOHjJkNhm","1799336190967181747","https://pbs.twimg.com/media/GPiGuJGagAAGWcM.jpg","","in","","0","43","13","https://x.com/Ribka_JKT48/status/1799336190967181747","1725111671025524736","Ribka_JKT48"
"1778759120017092749","Fri Apr 12 12:16:36 +0000 2024","30766","#DiesVenerine https://t.co/GlvCcZrv6o","1778759120017092749","https://pbs.twimg.com/media/GK9r8_DaIAAdTja.jpg","","qme","","156","871","3948","https://x.com/CErine_JKT48/status/1778759120017092749","1725178982428274688","CErine_JKT48"
"1798726929253896650","Thu Jun 06 14:41:33 +0000 2024","68722","https://t.co/UBj2pCKykt","1798726929253896650","https://pbs.twimg.com/media/GPZcmsAbcAARH8G.jpg","","zxx","Jakarta Capital Region","2067","9700","12659","https://x.com/R_AdelJKT48/status/1798726929253896650","1148250023303401472","R_AdelJKT48"
"1799253205500764470","Sat Jun 08 01:32:47 +0000 2024","24634","Haiii Jogja https://t.co/Iv2Di2byi3","1799253205500764470","https://pbs.twimg.com/media/GPg7P8-awAAuBe7.jpg","","in","Jakarta","128","863","2731","https://x.com/L_MarshaJKT48/status/1799253205500764470","1222075070404689922","L_MarshaJKT48"
"1799289581583643097","Sat Jun 08 03:57:20 +0000 2024","6978","yesss https://t.co/c3Gh0eHZMX","1799289581583643097","https://pbs.twimg.com/media/GPhcRh-bMAAlRb2.jpg","","und","","13","176","732","https://x.com/Nachia_JKT48/status/1799289581583643097","1725203010434056193","Nachia_JKT48"
"1793509025457524902","Thu May 23 05:07:28 +0000 2024","34575","kata siapa php ;) masih banyak stok https://t.co/VROXtLJx09","1793509025457524902","https://pbs.twimg.com/media/GOPSxXnawAE3Vbb.jpg","","in","","237","904","4634","https://x.com/M_OlineJKT48/status/1793509025457524902","1725203926793011201","M_OlineJKT48"
"1797543088149430537","Mon Jun 03 08:17:23 +0000 2024","9797","amboiii #budimonday https://t.co/qov0ZgR61b","1797543088149430537","https://pbs.twimg.com/media/GPIngEfaQAELUnh.jpg","","ca","","30","234","887","https://x.com/Ribka_JKT48/status/1797543088149430537","1725111671025524736","Ribka_JKT48"
"1798967204618330408","Fri Jun 07 06:36:19 +0000 2024","24482"," https://t.co/SKtGRKqkBT","1798967204618330408","https://pbs.twimg.com/media/GPc2_0IaAAAKfyN.jpg","","qme","Jakarta Capital Region","122","528","2084","https://x.com/C_OnielJKT48/status/1798967204618330408","1130446548913934336","C_OnielJKT48"
"1799239936522240055","Sat Jun 08 00:40:03 +0000 2024","16811","Thank youu semalemm Nyeni Fest Bali https://t.co/rgFzI0n2Uh","1799239936522240055","https://pbs.twimg.com/media/GPgvLPBbYAA4ba8.jpg","","ht","Jakarta Capital Region","52","351","1928","https://x.com/S_FloraJKT48/status/1799239936522240055","1130447123319681024","S_FloraJKT48"
"1778047851597385758","Wed Apr 10 13:10:17 +0000 2024","36040"," https://t.co/eY1ielb3sn","1778047851597385758","https://pbs.twimg.com/media/GKzkuTGa0AAOv8B.jpg","","qme","","165","1046","4331","https://x.com/CErine_JKT48/status/1778047851597385758","1725178982428274688","CErine_JKT48"
"1798585603896103187","Thu Jun 06 05:19:58 +0000 2024","19342","Haii bro https://t.co/DnEXlhSaTp","1798585603896103187","https://pbs.twimg.com/media/GPXb3jJbMAAqSfg.jpg","","en","","75","727","2273","https://x.com/Delynn_JKT48/status/1798585603896103187","1725125435045163008","Delynn_JKT48"
"1797970592811110674","Tue Jun 04 12:36:08 +0000 2024","24940","late post https://t.co/stko7rGGy8","1797970592811110674","https://pbs.twimg.com/ext_tw_video_thumb/1797970534858383360/pu/img/XjBBsproKtOeYOc1.jpg","","en","","70","651","2982","https://x.com/M_OlineJKT48/status/1797970592811110674","1725203926793011201","M_OlineJKT48"
"1759518505660248399","Mon Feb 19 10:01:16 +0000 2024","24589","uwu https://t.co/Eq9N4b2Vf9","1759518505660248399","https://pbs.twimg.com/media/GGsQvxpaQAAANVN.jpg","","und","","103","424","2261","https://x.com/Nachia_JKT48/status/1759518505660248399","1725203010434056193","Nachia_JKT48"
"1799119379109736944","Fri Jun 07 16:41:00 +0000 2024","9648","thank you so much for todayy will do better next show! see you tomorrowwwwwwww wowowowowoowowowow (dek ribka) https://t.co/QbbN7yCAOP","1799119379109736944","https://pbs.twimg.com/media/GPfBVjAasAAtX-2.jpg","","en","","16","232","1102","https://x.com/M_OlineJKT48/status/1799119379109736944","1725203926793011201","M_OlineJKT48"
"1799062242455167424","Fri Jun 07 12:53:58 +0000 2024","7237","mantul https://t.co/uc27b2cGPV","1799062242455167424","https://pbs.twimg.com/media/GPeNjXKagAAjUwt.jpg","","in","","12","169","642","https://x.com/Ribka_JKT48/status/1799062242455167424","1725111671025524736","Ribka_JKT48"
"1798985388557746638","Fri Jun 07 07:48:34 +0000 2024","11133","tengkyuuu alllll https://t.co/ho2fDXVOTe","1798985388557746638","https://pbs.twimg.com/media/GPdHq7cbEAA4O9P.jpg","","in","","16","130","836","https://x.com/RFritzy_JKT48/status/1798985388557746638","1725130363620753408","RFritzy_JKT48"
"1762745237443854715","Wed Feb 28 07:43:09 +0000 2024","17367","p https://t.co/qiDrHSNplG","1762745237443854715","https://pbs.twimg.com/media/GHaHcAPbwAA9P7d.jpg","","und","","60","292","1563","https://x.com/Regie_JKT48/status/1762745237443854715","1725205692456583168","Regie_JKT48"
"1767883852398399903","Wed Mar 13 12:02:10 +0000 2024","16785","Berbukalah dengan yang manis https://t.co/6w3K0j4ldJ","1767883852398399903","https://pbs.twimg.com/media/GIjIq3taoAAjPTg.jpg","","in","","65","477","1417","https://x.com/Y_CynthiaJKT48/status/1767883852398399903","1587004468524388353","Y_CynthiaJKT48"
"1799309781263622518","Sat Jun 08 05:17:36 +0000 2024","4492","https://t.co/zXAvuxhpUA","1799309781263622518","https://pbs.twimg.com/media/GPhusdAawAAglhx.jpg","","zxx","","17","111","428","https://x.com/Gendis_JKT48/status/1799309781263622518","1587028520232161280","Gendis_JKT48"
"1799261848900153399","Sat Jun 08 02:07:08 +0000 2024","15419","Gumuushh @A_GitaJKT48 https://t.co/iceJFqbiQe","1799261848900153399","https://pbs.twimg.com/media/GPhDG--asAAhzvE.jpg","","tl","DKI Jakarta, Indonesia","41","270","1256","https://x.com/F_OllaJKT48/status/1799261848900153399","1051495051124043776","F_OllaJKT48"
"1799107767694995783","Fri Jun 07 15:54:52 +0000 2024","15392","thankyou Nyeni Fest Bali!!! https://t.co/1HASifaq8Q","1799107767694995783","https://pbs.twimg.com/media/GPe27g7bQAAVpxP.jpg","","ht","Jakarta Capital Region","36","204","1189","https://x.com/C_OnielJKT48/status/1799107767694995783","1130446548913934336","C_OnielJKT48"
"1799291618522181832","Sat Jun 08 04:05:25 +0000 2024","4742","Terimakasii banyak untuk pajama drive nya semalam kedepan nya aku akan terus berusaha supaya bisa terus lebih baik mohon dukungan nya selaluu https://t.co/ObxbbfWWIA","1799291618522181832","https://pbs.twimg.com/media/GPhdrlvbUAAld3m.jpg","","in","","20","138","608","https://x.com/Regie_JKT48/status/1799291618522181832","1725205692456583168","Regie_JKT48"
