"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1799255626746376571","Sat Jun 08 01:42:24 +0000 2024","2227","Yogyakarta International Airport today! ️ : @Michie_JKT48 https://t.co/RGhl206PzF","1799255626746376571","https://pbs.twimg.com/media/GPg9cUTacAAZW-A.jpg","","en","Unknown ◐","9","5","364","https://x.com/InfoDemichi/status/1799255626746376571","1622632437913370630","InfoDemichi"
"1799257448538407042","Sat Jun 08 01:49:38 +0000 2024","632","080624 | @A_FionyJKT48 at Yogyakarta International Airport Selamat datang di Yogyakarta #JKT48 #FionyJKT48 #フィオニー https://t.co/LbqwyZDDlW","1799257448538407042","https://pbs.twimg.com/media/GPg_GzAaMAASOly.jpg","","in","Indonesia","5","3","145","https://x.com/Navillera0402/status/1799257448538407042","1666088574939439107","Navillera0402"
"1778759120017092749","Fri Apr 12 12:16:36 +0000 2024","30793","#DiesVenerine https://t.co/GlvCcZrv6o","1778759120017092749","https://pbs.twimg.com/media/GK9r8_DaIAAdTja.jpg","","qme","","156","871","3945","https://x.com/CErine_JKT48/status/1778759120017092749","1725178982428274688","CErine_JKT48"
"1759518505660248399","Mon Feb 19 10:01:16 +0000 2024","24589","uwu https://t.co/Eq9N4b2Vf9","1759518505660248399","https://pbs.twimg.com/media/GGsQvxpaQAAANVN.jpg","","und","","103","424","2260","https://x.com/Nachia_JKT48/status/1759518505660248399","1725203010434056193","Nachia_JKT48"
"1799256408913047728","Sat Jun 08 01:45:31 +0000 2024","2754","Bigfam come to jogja @C_IndahJKT48 @L_MarshaJKT48 ( @Michie_JKT48 nyempil mulu) #ruangrindufamily https://t.co/JgwwxMWPZL","1799256408913047728","https://pbs.twimg.com/media/GPg-KUhaUAAI-y6.jpg","","in","Singapore","9","11","368","https://x.com/Johann_Wijaya/status/1799256408913047728","1348944382196551682","Johann_Wijaya"
"1799309781263622518","Sat Jun 08 05:17:36 +0000 2024","6183","https://t.co/zXAvuxhpUA","1799309781263622518","https://pbs.twimg.com/media/GPhusdAawAAglhx.jpg","","zxx","","20","118","549","https://x.com/Gendis_JKT48/status/1799309781263622518","1587028520232161280","Gendis_JKT48"
"1762745237443854715","Wed Feb 28 07:43:09 +0000 2024","17393","p https://t.co/qiDrHSNplG","1762745237443854715","https://pbs.twimg.com/media/GHaHcAPbwAA9P7d.jpg","","und","","60","292","1565","https://x.com/Regie_JKT48/status/1762745237443854715","1725205692456583168","Regie_JKT48"
"1799273766566121517","Sat Jun 08 02:54:29 +0000 2024","3456","240608 Jogja Reva #JKT48 #Adel #レファ #아델 #アデル #레바 https://t.co/EdEWVIhVzE","1799273766566121517","https://pbs.twimg.com/media/GPhN8gOagAAay-H.jpg","","in","","21","11","758","https://x.com/epiphany0714/status/1799273766566121517","77743656","epiphany0714"
"1758020313605132586","Thu Feb 15 06:47:59 +0000 2024","65119","mang bole setidur itu bro @Freya_JKT48 https://t.co/lJfUU3rLrF","1758020313605132586","https://pbs.twimg.com/media/GGW-JfMaMAAQKnT.jpg","","in","Jakarta Capital Region","286","1652","6031","https://x.com/R_AdelJKT48/status/1758020313605132586","1148250023303401472","R_AdelJKT48"
"1799263781404672307","Sat Jun 08 02:14:48 +0000 2024","5146","240608 Jogja Reva #JKT48 #Adel #レファ #아델 #アデル #레바 https://t.co/Nc1AqvaPmE","1799263781404672307","https://pbs.twimg.com/media/GPhE3e7a0AAWPPI.jpg","","in","","44","51","980","https://x.com/epiphany0714/status/1799263781404672307","77743656","epiphany0714"
"1788082155010265113","Wed May 08 05:43:01 +0000 2024","24596"," https://t.co/aljTkSTJqz","1788082155010265113","https://pbs.twimg.com/media/GNCLPGHa4AA-MJq.jpg","","qme","","55","447","1879","https://x.com/RFritzy_JKT48/status/1788082155010265113","1725130363620753408","RFritzy_JKT48"
"1799289581583643097","Sat Jun 08 03:57:20 +0000 2024","8247","yesss https://t.co/c3Gh0eHZMX","1799289581583643097","https://pbs.twimg.com/media/GPhcRh-bMAAlRb2.jpg","","und","","13","178","835","https://x.com/Nachia_JKT48/status/1799289581583643097","1725203010434056193","Nachia_JKT48"
"1799305180791632091","Sat Jun 08 04:59:19 +0000 2024","704","Michie https://t.co/17zSfErUKi","1799305180791632091","https://pbs.twimg.com/media/GPhqhtEbsAACPmu.jpg","","it","Heaven ","2","2","81","https://x.com/Undrcvr_JKT48/status/1799305180791632091","1363866966788771841","Undrcvr_JKT48"
"1756917275331100825","Mon Feb 12 05:44:55 +0000 2024","19270","Ni pap https://t.co/PPkKyW7uN3","1756917275331100825","https://pbs.twimg.com/media/GGHS8CdawAAr64S.jpg","","in","","103","587","1769","https://x.com/Shasa_JKT48/status/1756917275331100825","1725126936622665728","Shasa_JKT48"
"1799311125168955692","Sat Jun 08 05:22:56 +0000 2024","7973","https://t.co/aqL0y1dw4w","1799311125168955692","https://pbs.twimg.com/media/GPhv7Zpa0AAcaXq.jpg","","zxx","","15","206","545","https://x.com/Gendis_JKT48/status/1799311125168955692","1587028520232161280","Gendis_JKT48"
"1771582430308106319","Sat Mar 23 16:59:00 +0000 2024","37858","https://t.co/G7XkOgIZLE","1771582430308106319","https://pbs.twimg.com/media/GJXs06caYAAgKCq.jpg","","zxx","","201","1993","2558","https://x.com/Michie_JKT48/status/1771582430308106319","1586998054384586753","Michie_JKT48"
"1799259288063676712","Sat Jun 08 01:56:57 +0000 2024","771","Michie @Michie_JKT48 Bandara YIA 08062024 https://t.co/diSkFTUjIP","1799259288063676712","https://pbs.twimg.com/media/GPhAx-xbwAEMLxC.jpg","","in","","0","0","124","https://x.com/Ajisa148/status/1799259288063676712","1671004580367458305","Ajisa148"
"1672970461012193283","Sun Jun 25 14:10:14 +0000 2023","19034","Sayang deh See you di JKT48 Summer Festival! Bakal seru BGTBGT https://t.co/ooykqQ70AS","1672970461012193283","https://pbs.twimg.com/media/FzeVw0haYAAL_bO.jpg","","in","","251","517","1999","https://x.com/_siscasaras_/status/1672970461012193283","2397452317","_siscasaras_"
"1797179716295970877","Sun Jun 02 08:13:29 +0000 2024","11311","ribka https://t.co/xD3pEGmfrD","1797179716295970877","https://pbs.twimg.com/media/GPDdYn9aEAAHygz.jpg","","in","","23","267","1031","https://x.com/Ribka_JKT48/status/1797179716295970877","1725111671025524736","Ribka_JKT48"
"1799258416243978441","Sat Jun 08 01:53:29 +0000 2024","1637","uptown gurl ~ she's been living in her uptown world? #JKT48AirportFashion : @Michie_JKT48 https://t.co/GWxFZH7DhJ","1799258416243978441","https://pbs.twimg.com/media/GPg__E3a8AAk04_.jpg","","en","Unknown ◐","6","1","259","https://x.com/InfoDemichi/status/1799258416243978441","1622632437913370630","InfoDemichi"
"1798718524623663179","Thu Jun 06 14:08:09 +0000 2024","24941","Reva Fidela (Adel) dari generasi 8 mengumumkan untuk lulus dari JKT48 #AturanAntiCintaJKT48 https://t.co/7viB9R7McP","1798718524623663179","https://pbs.twimg.com/media/GPZU9zHaEAAGDCD.jpg","","in","Jakarta Selatan, DKI Jakarta","1167","1236","4520","https://x.com/48timee/status/1798718524623663179","1259705214224883712","48timee"
"1799109397605716295","Fri Jun 07 16:01:20 +0000 2024","1421","Cups @Greesel_JKT48 Nyeni Fest [070624] https://t.co/MxOMQqOTLf","1799109397605716295","https://pbs.twimg.com/media/GPe4cEtbEAAEQDF.jpg","","in","Jakarta Capital Region","4","2","251","https://x.com/JepretanPades_/status/1799109397605716295","1627011162478084097","JepretanPades_"
"1778726831707054280","Fri Apr 12 10:08:18 +0000 2024","16675","Haii my sunshinee https://t.co/eOrCsGdpC8","1778726831707054280","https://pbs.twimg.com/media/GK9OoDQbYAARevm.jpg","","en","","79","361","1653","https://x.com/Shasa_JKT48/status/1778726831707054280","1725126936622665728","Shasa_JKT48"
"1798943357953277975","Fri Jun 07 05:01:33 +0000 2024","1747","Bali 20240607 #고넬리아 #ONIEL #JKT48 https://t.co/kb0aDMau2F","1798943357953277975","https://pbs.twimg.com/media/GPchbUZaAAAYyrY.jpg","","in","","12","6","298","https://x.com/bluegem2607/status/1798943357953277975","1437725167623426051","bluegem2607"
"1799233073055408512","Sat Jun 08 00:12:47 +0000 2024","2754","olla sebenarnya mendukung Fiony menjadi next kapten jkt48 karna semangatnyaa jadi idol dan cinta jeketinya tuh sangat besar bayangin saking semangatnya mau bikin show subuh² wkwkwk https://t.co/wSQFXFk2Ld","1799233073055408512","https://pbs.twimg.com/ext_tw_video_thumb/1799232868826439680/pu/img/AuJ_Z_0nyggj2giy.jpg","","in","","14","33","339","https://x.com/bang_pio21/status/1799233073055408512","1334892154305433600","bang_pio21"
"1799098608098353435","Fri Jun 07 15:18:28 +0000 2024","1745","Pokemine @Greesel_JKT48 #Greesel #JanjiYa #Kamaniya #FireOdyssey https://t.co/vfqBdC7XRk","1799098608098353435","https://pbs.twimg.com/media/GPeuTAObkAA_WSj.jpg","","cs","","6","2","337","https://x.com/kamaniya_diary/status/1799098608098353435","1723276103115239424","kamaniya_diary"
"1799084230716318065","Fri Jun 07 14:21:20 +0000 2024","3052","JKT48 Birthday T-Shirt Muthe https://t.co/3Nd4qtaRKd","1799084230716318065","https://pbs.twimg.com/media/GPehkZKbkAAKp6-.jpg","","en","Jakarta Selatan, DKI Jakarta","46","45","218","https://x.com/48timee/status/1799084230716318065","1259705214224883712","48timee"
"1799266263006626170","Sat Jun 08 02:24:40 +0000 2024","1318","Tengil : @Michie_JKT48 https://t.co/LVvjjZ6Iqf","1799266263006626170","https://pbs.twimg.com/media/GPhHHyBaIAAOsG8.jpg","","in","Unknown ◐","4","3","220","https://x.com/InfoDemichi/status/1799266263006626170","1622632437913370630","InfoDemichi"
"1799103395460260176","Fri Jun 07 15:37:29 +0000 2024","1598","Unveil Her Shine Beuty ️ @Greesel_JKT48 #Greesel #JanjiYa #Kamaniya #FireOdyssey https://t.co/ZvjQYsPizv","1799103395460260176","https://pbs.twimg.com/media/GPex6iVa4AARVIV.jpg","","de","","10","2","343","https://x.com/kamaniya_diary/status/1799103395460260176","1723276103115239424","kamaniya_diary"
"1799022593007362370","Fri Jun 07 10:16:25 +0000 2024","1474","[240607] Kak Gebbb .@AM_EllaJKT48 At I Gusti Ngurah Rai international Airport. #JKT48 #OjoLaliMbedil https://t.co/URFlXrF3Ta","1799022593007362370","https://pbs.twimg.com/media/GPdpgk_a0AAYs6Q.jpg","","in","","7","4","239","https://x.com/lunga_mbedil/status/1799022593007362370","1731195664267464704","lunga_mbedil"
"1761404606368924016","Sat Feb 24 14:55:58 +0000 2024","33940","tft!! https://t.co/mqvp8zSdYu","1761404606368924016","https://pbs.twimg.com/media/GHHEB8aawAAwy_W.jpg","","und","","177","612","3130","https://x.com/Michie_JKT48/status/1761404606368924016","1586998054384586753","Michie_JKT48"
"1759480716696617014","Mon Feb 19 07:31:07 +0000 2024","15663","https://t.co/3PH1JqjoxZ","1759480716696617014","https://pbs.twimg.com/media/GGruX_Ka4AAXN0s.jpg","","zxx","","72","385","1493","https://x.com/Shasa_JKT48/status/1759480716696617014","1725126936622665728","Shasa_JKT48"
"1764550801836671322","Mon Mar 04 07:17:49 +0000 2024","32163","parah @Gendis_JKT48 https://t.co/9RI9uikNgk","1764550801836671322","https://pbs.twimg.com/media/GHzxmUja0AABkzo.jpg","","in","Jakarta Capital Region","48","818","1411","https://x.com/R_AdelJKT48/status/1764550801836671322","1148250023303401472","R_AdelJKT48"
